id,imdb_id,title,budget,genre,original_language,overview,popularity,release_date,revenue,runtime,vote_average,vote_count
2758,tt0106220,Addams Family Values,,35.0,en,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",17.555909,19/11/1993,48919043.0,94,6.5,537
2759,tt0109045,"The Adventures of Priscilla, Queen of the Desert",,18.0,en,"Two drag-queens and a transsexual contract to perform a drag show at a resort in Alice Springs, a resort town in the remote Australian desert. They head west from Sydney aboard their lavender bus, Priscilla. En route, it is discovered that the woman they've contracted with is the wife of one of the drag queens. Their bus breaks down, and is repaired by Bob, who travels on with them.",8.328596,31/05/1994,11220670.0,104,7.2,174
2760,tt0017075,The Lodger: A Story of the London Fog,12000.0,80.0,en,A London landlady suspects her mysterious new lodger may be The Avenger who is killing blonde women.,9.299853,14/02/1927,,99,7.2,49
2761,tt0028231,Secret Agent,,53.0,en,"After three British agents are assigned to assassinate a mysterious German spy during World War I, two of them become ambivalent when their duty to the mission conflicts with their consciences.",4.119907,12/06/1936,,86,6.7,36
2762,tt0029811,Young and Innocent,,18.0,en,"Derrick De Marney finds himself in a 39 Steps situation when he is wrongly accused of murder. While a fugitive from the law, De Marney is helped by heroine Nova Pilbeam, who three years earlier had played the adolescent kidnap victim in Hitchcock's The Man Who Knew Too Much. The obligatory ""fish out of water"" scene, in which the principals are briefly slowed down by a banal everyday event, occurs during a child's birthday party. The actual villain, whose identity is never in doubt (Hitchcock made thrillers, not mysteries) is played by George Curzon, who suffers from a twitching eye. Curzon's revelation during an elaborate nightclub sequence is a Hitchcockian tour de force, the sort of virtuoso sequence taken for granted in these days of flexible cameras and computer enhancement, but which in 1937 took a great deal of time, patience and talent to pull off. Released in the US as The Girl Was Young, Young and Innocent was based on a novel by Josephine Tey.",3.824884,01/11/1937,,83,6.8,42
2764,tt0118588,All Stars,,,nl,,0.508677,01/05/1997,,115,6.8,6
2767,tt0101318,Les Amants du Pont-Neuf,28000000.0,18.0,fr,"Set against Paris' oldest bridge, the Pont Neuf, while it was closed for repairs, this film is a love story between two young vagrants: Alex, a would be circus performer addicted to alcohol and sedatives and Michele, a painter driven to a life on the streets because of a failed relationship and an affliction which is slowly turning her blind.",3.62449,16/10/1991,,125,7.5,45
2768,tt0080365,American Gigolo,4800000.0,53.0,en,"Julian makes a lucrative living as an escort to older women in the Los Angeles area. He begins a relationship with Michelle, a local politician's wife, without expecting any pay. One of his clients is murdered and Detective Sunday begins pumping him for details on his different clients, something he is reluctant to do considering the nature of his work. Julian begins to suspect he's being framed. Meanwhile Michelle begins to fall in love with him.",11.53267,08/02/1980,22743674.0,117,5.9,137
2769,tt0043278,An American in Paris,2723903.0,18.0,en,"Jerry Mulligan is an exuberant American expatriate in Paris trying to make a reputation as a painter. His friend Adam is a struggling concert pianist who's a long time associate of a famous French singer, Henri Baurel. A lonely society woman, Milo Roberts, takes Jerry under her wing and supports him, but is interested in more than his art.",5.565203,08/08/1951,4500000.0,113,6.9,133
2770,tt0252866,American Pie 2,30000000.0,35.0,en,"The whole gang are back and as close as ever. They decide to get even closer by spending the summer together at a beach house. They decide to hold the biggest party ever to be seen, even if the preparation doesn't always go to plan. Especially when Stifler, Finch and Jim become more close to each other than they ever want to be and when Jim mistakes super glue for lubricant...",10.25103,10/08/2001,287553595.0,108,6.0,1375
2771,tt0305206,American Splendor,,35.0,en,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.,7.05435,15/08/2003,6003587.0,101,7.1,121
2777,tt0190268,Birdcage Inn,,18.0,ko,"With a red-light district in Seoul being demolished, the residents there find they have to relocate. Jin-a opts to leave Seoul and heads to the eastern city of Pohang. There she takes up residence in a boarding house run by a small family. Besides the parents, there is a daughter attending university and a son in high school. At first Jin-a is very happy there, however she continues to sell her body driving her into confrontation with the repressed daughter, Hye-mi. Things go from bad to worse when Jin-a meets Hye-mi's boyfriend.",2.155611,31/10/1998,,100,6.3,17
2778,tt0109447,Clifford,19000000.0,35.0,en,"When his brother asks him to look after his young son, Clifford, Martin Daniels agrees, taking the boy into his home and introducing him to his future wife, Sarah. Clifford is fixated on the idea of visiting a famed theme park, and Martin, an engineer who helped build the park, makes plans to take him. But, when Clifford reveals himself to be a first-rate brat, his uncle goes bonkers, and a loony inter-generational standoff ensues.",2.459293,01/04/1994,7411659.0,89,5.3,17
2779,tt0256524,The Curse of the Jade Scorpion,,35.0,en,"CW Briggs is a veteran insurance investigator, with many successes. Betty Ann Fitzgerald is a new employee in the company he works for, with the task of reorganizing the office. They don't like each other - or at least that's what they think. During a night out with the rest of the office employees, they go to watch Voltan, a magician who secretly hypnotizes both of them.",5.739829,05/08/2001,,103,6.5,167
2786,tt0059592,Pierrot le Fou,300000.0,18.0,fr,"Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run.",5.606909,29/08/1965,,110,7.7,134
2787,tt0134847,Pitch Black,23000000.0,53.0,en,"When their ship crash-lands on a remote planet, the marooned passengers soon learn that escaped convict Riddick isn't the only thing they have to fear. Deadly creatures lurk in the shadows, waiting to attack in the dark, and the planet is rapidly plunging into the utter blackness of a total eclipse. With the body count rising, the doomed survivors are forced to turn to Riddick with his eerie eyes to guide them through the darkness to safety. With time running out, there's only one rule: Stay in the light.",6.424399,18/02/2000,53187659.0,108,6.7,1812
2788,tt0110950,Reality Bites,11500000.0,18.0,en,"A small circle of friends suffering from post-collegiate blues must confront the hard truth about life, love and the pursuit of gainful employment. As they struggle to map out survival guides for the future, the Gen-X quartet soon begins to realize that reality isn't all it's cracked up to be.",6.514592,18/02/1994,20079850.0,99,6.5,180
2789,tt0296572,The Chronicles of Riddick,105000000.0,28.0,en,"After years of outrunning ruthless bounty hunters, escaped convict Riddick suddenly finds himself caught between opposing forces in a fight for the future of the human race. Now, waging incredible battles on fantastic and deadly worlds, this lone, reluctant hero will emerge as humanity's champion - and the last hope for a universe on the edge of annihilation.",5.060352,11/06/2004,115772733.0,119,6.3,1593
2791,tt0407658,The Chronicles of Riddick: Dark Fury,,28.0,en,"After their narrow escape at the end of ""Pitch Black,""  Riddick, Jack and the Imam find themselves at the mercy of a madwoman who intends to entomb Riddick forever as part of a twisted art exhibit.  With little but a shiv and Riddick's innate viciousness to aid them, Riddick and his allies must find a way to escape from their captor and her band of mercenaries.",1.628881,15/06/2004,,34,5.9,157
2798,tt0062083,Oscar,,35.0,fr,"This film originated as a play in Paris. The story focuses on the one-day adventures of Bertrand Barnier played with a genius of French cinema, Louis de Funes. In the same morning he learns that his daughter is pregnant, an employee stole a large amount of money from his company, his maid is about to resign in order to marry a wealthy neighbor and his body builder is interested in marrying his daughter. The seemingly complicated story-line is full of comedy or errors and some of the most hilarious mime scenes of the French cinema.",4.51157,10/10/1967,,85,7.4,76
2800,tt0398375,Rumor Has It...,70000000.0,35.0,en,"Sarah Huttinger's return home with her fiance convinces her that the sedate, proper, country-club lifestyle of her family isn't for her  and that maybe the Huttinger fami",6.158212,23/12/2005,88933562.0,97,5.3,309
2805,tt0269217,Tears of the Black Tiger,,10749.0,th,"A homage and parody of 1950s and 1960s Thai romantic melodramas and action films.  Dum, the son of a peasant falls in love with Rumpoey, the daughter of a wealthy and respected family. The star-crossed lovers are torn apart for years, but their forbidden love survives.
 When tragedy strikes, Dum unleashes his rage and becomes the gun-slinging outlaw the ""Black Tiger"" who will stop at nothing to seek his revenge.",1.078123,05/10/2000,,110,6.6,10
2813,tt0078467,Violette,,53.0,fr,"Paris, 1933. The daughter of a respectable lower middle class couple, Violette Nozire, leads a disreputable double life. Far from being the innocent 18-year-old her parents mistake her for, she spends her nights with dissolute young men in the less salubrious areas of the city. One day, Violette meets her ideal man, Jean Dabin, but he is a scoundrel who soon begins to extort money from her. When her parents discover that she is stealing from them, Violette finds the ten",2.199067,24/05/1978,,124,6.4,15
